strong,12000,1,5,0.000441
strong,12000,2,5,0.000218
strong,12000,3,5,0.000157
strong,12000,4,5,0.000125
strong,12000,5,5,0.000115
strong,12000,6,5,0.000092
strong,12000,7,5,0.000083
strong,12000,8,5,0.000099
strong,12000,9,5,0.000077
strong,12000,10,5,0.000076
strong,12000,11,5,0.000117
strong,12000,12,5,0.000131
weak,1200,1,5,0.000051
weak,2400,2,5,0.000063
weak,3600,3,5,0.000056
weak,4800,4,5,0.000060
weak,6000,5,5,0.000062
weak,7200,6,5,0.000069
weak,8400,7,5,0.000073
weak,9600,8,5,0.000070
weak,10800,9,5,0.000075
weak,12000,10,5,0.000072
weak,13200,11,5,0.000068
weak,14400,12,5,0.000076
strong,18238420,1,5,0.625930
strong,18238420,2,5,0.313081
strong,18238420,3,5,0.208721
strong,18238420,4,5,0.178341
strong,18238420,5,5,0.125389
strong,18238420,6,5,0.104754
strong,18238420,7,5,0.089594
strong,18238420,8,5,0.078452
strong,18238420,9,5,0.069746
strong,18238420,10,5,0.062795
strong,18238420,11,5,0.057322
strong,18238420,12,5,0.052364
weak,1823842,1,5,0.062617
weak,3647684,2,5,0.062611
weak,5471526,3,5,0.062652
weak,7295368,4,5,0.062701
weak,9119210,5,5,0.071438
weak,10943052,6,5,0.062748
weak,12766894,7,5,0.064819
weak,14590736,8,5,0.062806
weak,16414578,9,5,0.062741
weak,18238420,10,5,0.062791
weak,20062262,11,5,0.062780
weak,21886104,12,5,0.062753
strong,27720000000,1,5,951.390828
strong,27720000000,2,5,476.019548
strong,27720000000,3,5,317.044230
strong,27720000000,4,5,237.807215
strong,27720000000,5,5,190.236526
strong,27720000000,6,5,158.566938
strong,27720000000,7,5,140.458270
strong,27720000000,8,5,118.951081
strong,27720000000,9,5,105.847911
strong,27720000000,10,5,95.173742
strong,27720000000,11,5,86.527287
strong,27720000000,12,5,81.898718
weak,2772000000,1,5,95.093914
weak,5544000000,2,5,95.106302
weak,8316000000,3,5,95.114851
weak,11088000000,4,5,98.241415
weak,13860000000,5,5,95.130803
weak,16632000000,6,5,95.145623
weak,19404000000,7,5,95.168406
weak,22176000000,8,5,95.162712
weak,24948000000,9,5,95.168508
weak,27720000000,10,5,95.176885
weak,30492000000,11,5,98.322971
weak,33264000000,12,5,95.184330
